1536005;0
1536006;0
1536007;0
1536008;0
1536009;0
1536010;0
1536011;0
1536012;2711
1536013;2711
1536014;2711
1536015;2711
1536016;2733
1536017;2733
1536018;2754
1536019;0
1536020;0
1536021;2799
1536022;0
1536023;0
1536024;0
1536025;0
1536026;0
1536027;0
1536028;0
1536029;0
1536030;0
1536031;0
1536032;0
1536033;0
1536034;0
1536035;0
1536036;0
1536037;0
1536038;0
1536039;0
1536040;0
1536041;0
1536042;0
1536043;0
1536044;0
1536045;0
1536046;0
1536047;0
1536048;0
1536049;0
1536050;0
1536051;0
1536052;0
1536053;0
1536054;0
1536055;0
1536056;0
1536057;0
1536058;0
1536059;0
1536060;0
1536061;0
1536062;3373
1536063;3373
1536064;0
1536065;0
1536066;0
1536067;0
1536068;0
1536069;0
1536070;0
1536071;0
1536072;0
1536073;0
1536074;3998
1536075;0
1536076;0
1536077;0
1536078;0
1536079;0
1536080;0
1536081;0
1536082;0
1536083;0
1536084;0
1536085;0
1536086;0
1536087;0
1536088;0
1536089;0
1536090;0
1536091;0
1536092;0
1536093;0
1536094;0
1536095;0
1536096;0
1536097;144
1536098;0
1536099;0
1536100;0
1536101;0
1536102;0
1536103;0
1536104;0
1536105;0
1536106;0
1536107;0
1536108;0
1536109;0
1536110;0
1536111;0
1536112;0
1536113;0
1536114;0
1536115;0
1536116;0
1536117;0
1536118;0
1536119;0
1536120;0
1536121;0
1536122;0
1536123;0
1536124;0
1536125;0
1536126;101
1536127;101
1536128;0
1536129;0
1536130;0
1536131;0
1536132;0
1536133;0
1536134;0
1536135;0
1536136;0
1536137;0
1536138;0
1536139;0
1536140;0
1536141;0
1536142;0
1536143;0
1536144;104
1536145;0
1536146;0
1536147;0
1536148;0
1536149;0
1536150;0
1536151;0
1536152;0
1536153;0
1536154;0
1536155;0
1536156;0
1536157;0
1536158;0
1536159;0
1536160;0
1536161;0
1536162;0
1536163;0
1536164;0
1536165;0
1536166;0
1536167;0
1536168;0
1536169;0
1536170;0
1536171;0
1536172;0
1536173;0
1536174;0
1536175;0
1536176;0
1536177;0
1536178;0
1536179;0
1536180;0
1536181;0
1536182;0
1536183;113
1536184;0
1536185;0
1536186;3698
1536187;0
1536188;0
1536189;0
1536190;0
1536191;3738
1536192;0
1536193;4350
1536194;113
1536195;0
1536196;0
1536197;0
1536198;0
1536199;0
1536200;0
1536201;0
1536202;0
1536203;0
1536204;0
1536205;0
1536206;0
1536207;0
1536208;0
1536209;0
1536210;0
1536211;0
1536212;0
1536213;0
1536214;0
1536215;0
1536216;0
1536217;0
1536218;0
1536219;0
1536220;0
1536221;0
1536222;0
1536223;0
1536224;0
1536225;0
1536226;0
1536227;0
1536228;0
1536229;0
1536230;0
1536231;0
1536232;0
1536233;0
1536234;0
1536235;0
1536236;0
1536237;0
1536238;0
1536239;0
1536240;0
1536241;0
1536242;0
1536243;0
1536244;0
1536245;0
1536246;0
1536247;0
1536248;0
1536249;0
1536250;0
1536251;0
1536252;0
1536253;0
1536254;0
1536255;0
1536256;0
1536257;0
1536258;0
1536259;0
1536260;0
1536261;0
1536262;0
1536263;0
1536264;0
1536265;0
1536266;0
1536267;0
1536268;0
1536269;0
1536270;0
1536271;0
1536272;0
1536273;0
1536274;0
1536275;0
1536276;0
1536277;0
1536278;0
1536279;0
1536280;0
1536281;0
1536282;0
1536283;0
1536284;0
1536285;0
1536286;0
1536287;0
1536288;0
1536289;0
1536290;0
1536291;0
1536292;0
1536293;0
1536294;0
1536295;0
1536296;0
1536297;0
1536298;0
1536299;0
1536300;0
1536301;0
1536302;0
1536303;0
1536304;0
1536305;0
1536306;0
1536307;0
1536308;0
1536309;0
1536310;0
1536311;0
1536312;0
1536313;0
1536314;0
1536315;0
1536316;0
1536317;0
1536318;0
1536319;0
1536320;0
1536321;0
1536322;0
1536323;0
1536324;0
1536325;0
1536326;0
1536327;0
1536328;0
1536329;128
1536330;0
1536331;0
1536332;0
1536333;0
1536334;0
1536335;0
1536336;0
1536337;0
1536338;0
1536339;0
1536340;0
1536341;0
1536342;0
1536343;0
1536344;0
1536345;0
1536346;0
1536347;0
1536348;0
1536349;0
1536350;0
1536351;0
1536352;0
1536353;4771
1536354;4706
1536355;0
1536356;0
1536357;0
1536358;0
1536359;0
1536360;0
1536361;0
1536362;0
1536363;0
1536364;0
1536365;0
1536366;0
1536367;0
1536368;0
1536369;0
1536370;0
1536371;0
1536372;0
1536373;4977
1536374;4977
1536375;0
1536376;0
1536377;0
1536378;0
1536379;0
1536380;0
1536381;0
1536382;0
1536383;0
1536384;0
1536385;0
1536386;0
1536387;0
1536388;0
1536389;0
1536390;0
1536391;0
1536392;0
1536393;0
1536394;0
1536395;0
1536396;0
1536397;0
1536398;0
1536399;0
1536400;0
1536401;0
1536402;0
1536403;0
1536404;0
1536405;0
1536406;0
1536407;0
1536408;0
1536409;0
1536410;0
1536411;0
1536412;0
1536413;0
1536414;0
1536415;0
1536416;0
1536417;0
1536418;0
1536419;0
1536420;0
1536421;0
1536422;0
1536423;0
1536424;0
1536425;0
1536426;0
1536427;0
1536428;0
1536429;0
1536430;0
1536431;0
1536432;0
1536433;0
1536434;0
1536435;0
1536436;0
1536437;0
1536438;0
1536439;0
1536440;0
1536441;0
1536442;0
1536443;0
1536444;0
1536445;0
1536446;0
1536447;0
1536448;0
1536449;0
1536450;0
1536451;0
1536452;0
1536453;0
1536454;157
1536455;157
1536456;0
1536457;0
1536458;157
1536459;157
1536460;157
1536461;0
1536462;0
1536463;0
1536464;0
1536465;0
1536466;0
1536467;0
1536468;0
1536469;0
1536470;0
1536471;0
1536472;0
1536473;0
1536474;0
1536475;0
1536476;0
1536477;0
1536478;0
1536479;0
1536480;0
1536481;0
1536482;0
1536483;5282
1536484;0
1536485;0
1536486;0
1536487;0
1536488;0
1536489;0
1536490;0
1536491;0
1536492;0
1536493;0
1536494;0
1536495;0
1536496;0
1536497;0
1536498;0
1536499;0
1536500;0
1536501;0
1536502;0
1536503;0
1536504;0
1536505;0
1536506;0
1536507;5125
1536508;690
1536509;690
1536510;713
1536511;5202
1536512;5202
1536513;0
1536514;0
1536515;0
1536516;0
1536517;0
1536518;0
1536519;0
1536520;0
1536521;0
1536522;0
1536523;0
1536524;0
1536525;0
1536526;0
1536527;0
1536528;0
1536529;0
1536530;0
1536531;0
1536532;0
1536533;0
1536534;0
1536535;0
1536536;0
1536537;0
1536538;0
1536539;0
1536540;0
1536541;0
1536542;0
1536543;0
1536544;0
1536545;0
1536546;0
1536547;0
1536548;0
1536549;0
1536550;0
1536551;0
1536552;0
1536553;0
1536554;0
1536555;0
1536556;0
1536557;0
1536558;0
1536559;0
1536560;0
1536561;0
1536562;0
1536563;0
1536564;0
1536565;0
1536566;0
1536567;0
1536568;0
1536569;0
1536570;0
1536571;0
1536572;0
1536573;0
1536574;0
1536575;0
1536576;0
1536577;0
1536578;0
1536579;0
1536580;0
1536581;0
1536582;0
1536583;0
1536584;0
1536585;0
1536586;0
1536587;0
1536588;0
1536589;0
1536590;0
1536591;0
1536592;0
1536593;0
1536594;0
1536595;100
1536596;100
1536597;100
1536598;100
1536599;100
1536600;100
1536601;100
1536602;100
1536603;0
1536604;0
1536605;0
1536606;100
1536607;100
1536608;100
1536609;0
1536610;0
1536611;0
1536612;0
1536613;0
1536614;0
1536615;0
1536616;0
1536617;0
1536618;0
1536619;0
1536620;0
1536621;0
1536622;0
1536623;0
1536624;0
1536625;0
1536626;0
1536627;5535
1536628;5535
1536629;5535
1536630;5535
1536631;5626
1536632;5626
1536633;262
1536634;171
1536635;0
1536636;0
1536637;0
1536638;0
1536639;0
1536640;0
1536641;0
1536642;0
1536643;0
1536644;0
1536645;0
1536646;0
1536647;0
1536648;0
1536649;0
1536650;0
1536651;0
1536652;0
1536653;0
1536654;0
1536655;0
1536656;0
1536657;2711
1536658;2733
1536659;0
1536660;2799
1536661;2799
1536662;0
1536663;0
1536664;0
1536665;0
1536666;0
1536667;0
1536668;0
1536669;0
1536670;0
1536671;0
1536672;0
1536673;0
1536674;0
1536675;0
1536676;0
1536677;0
1536678;0
1536679;0
1536680;0
1536681;0
1536682;0
1536683;0
1536684;0
1536685;0
1536686;0
1536687;0
1536688;0
1536689;0
1536690;0
1536691;0
1536692;0
1536693;0
1536694;0
1536695;0
1536696;0
1536697;0
1536698;0
1536699;0
1536700;0
1536701;0
1536702;0
1536703;134
1536704;3510
1536705;0
1536706;0
1536707;0
1536708;0
1536709;0
1536710;0
1536711;0
1536712;0
1536713;3952
1536714;3952
1536715;0
1536716;0
1536717;0
1536718;0
1536719;0
1536720;0
1536721;0
1536722;0
1536723;0
1536724;0
1536725;0
1536726;0
1536727;0
1536728;0
1536729;0
1536730;0
1536731;0
1536732;0
1536733;0
1536734;0
1536735;0
1536736;0
1536737;144
1536738;0
1536739;0
1536740;0
1536741;0
1536742;0
1536743;0
1536744;0
1536745;0
1536746;0
1536747;0
1536748;0
1536749;0
1536750;0
1536751;0
1536752;0
1536753;0
1536754;0
1536755;0
1536756;0
1536757;0
1536758;0
1536759;0
1536760;0
1536761;0
1536762;0
1536763;0
1536764;0
1536765;0
1536766;0
1536767;0
1536768;0
1536769;0
1536770;0
1536771;0
1536772;0
1536773;0
1536774;0
1536775;0
1536776;0
1536777;0
1536778;0
1536779;0
1536780;0
1536781;0
1536782;0
1536783;0
1536784;104
1536785;0
1536786;0
1536787;0
1536788;0
1536789;0
1536790;0
1536791;0
1536792;0
1536793;0
1536794;0
1536795;0
1536796;0
1536797;0
1536798;0
1536799;0
1536800;0
1536801;0
1536802;0
1536803;0
1536804;0
1536805;0
1536806;0
1536807;0
1536808;0
1536809;0
1536810;0
1536811;0
1536812;0
1536813;0
1536814;0
1536815;0
1536816;0
1536817;0
1536818;0
1536819;0
1536820;0
1536821;0
1536822;0
1536823;113
1536824;0
1536825;823
1536826;0
1536827;0
1536828;0
1536829;0
1536830;0
1536831;3738
1536832;4296
1536833;4296
1536834;113
1536835;0
1536836;0
1536837;0
1536838;0
1536839;0
1536840;0
1536841;0
1536842;0
1536843;0
1536844;0
1536845;0
1536846;0
1536847;0
1536848;0
1536849;0
1536850;0
1536851;0
1536852;0
1536853;0
1536854;0
1536855;0
1536856;0
1536857;0
1536858;0
1536859;0
1536860;0
1536861;0
1536862;0
1536863;0
1536864;0
1536865;0
1536866;0
1536867;0
1536868;115
1536869;115
1536870;0
1536871;0
1536872;0
1536873;0
1536874;0
1536875;0
1536876;0
1536877;0
1536878;0
1536879;0
1536880;0
1536881;0
1536882;0
1536883;0
1536884;0
1536885;0
1536886;0
1536887;0
1536888;0
1536889;0
1536890;0
1536891;0
1536892;0
1536893;0
1536894;0
1536895;0
1536896;0
1536897;0
1536898;0
1536899;0
1536900;0
1536901;0
1536902;0
1536903;0
1536904;0
1536905;0
1536906;0
1536907;0
1536908;0
1536909;0
1536910;0
1536911;0
1536912;0
1536913;0
1536914;0
1536915;0
1536916;0
1536917;0
1536918;0
1536919;0
1536920;0
1536921;0
1536922;0
1536923;0
1536924;0
1536925;0
1536926;0
1536927;0
1536928;0
1536929;0
1536930;0
1536931;0
1536932;0
1536933;0
1536934;0
1536935;0
1536936;0
1536937;0
1536938;0
1536939;0
1536940;0
1536941;0
1536942;0
1536943;0
1536944;0
1536945;0
1536946;0
1536947;0
1536948;0
1536949;0
1536950;0
1536951;0
1536952;0
1536953;0
1536954;0
1536955;0
1536956;0
1536957;0
1536958;0
1536959;0
1536960;0
1536961;0
1536962;0
1536963;0
1536964;0
1536965;0
1536966;0
1536967;0
1536968;0
1536969;0
1536970;0
1536971;0
1536972;0
1536973;0
1536974;0
1536975;0
1536976;0
1536977;0
1536978;0
1536979;0
1536980;0
1536981;0
1536982;0
1536983;0
1536984;0
1536985;0
1536986;0
1536987;0
1536988;0
1536989;0
1536990;0
1536991;0
1536992;0
1536993;0
1536994;0
1536995;0
1536996;0
1536997;0
1536998;0
1536999;0
1537000;0
1537001;0
1537002;0
1537003;0
1537004;0
1537005;0
1537006;0
1537007;0
1537008;0
1537009;0
1537010;0
1537011;0
1537012;0
1537013;0
1537014;0
1537015;0
1537016;0
1537017;0
1537018;0
1537019;0
1537020;0
1537021;0
1537022;0
1537023;0
1537024;0
1537025;0
1537026;0
1537027;0
1537028;0
1537029;0
1537030;0
1537031;0
1537032;0
1537033;0
1537034;0
1537035;0
1537036;0
1537037;0
1537038;0
1537039;0
1537040;0
1537041;0
1537042;0
1537043;0
1537044;0
1537045;0
1537046;0
1537047;0
1537048;0
1537049;0
1537050;0
1537051;0
1537052;0
1537053;0
1537054;0
1537055;0
1537056;0
1537057;0
1537058;0
1537059;0
1537060;0
1537061;0
1537062;0
1537063;0
1537064;0
1537065;0
1537066;0
1537067;0
1537068;0
1537069;0
1537070;0
1537071;0
1537072;0
1537073;0
1537074;0
1537075;0
1537076;0
1537077;0
1537078;0
1537079;0
1537080;0
1537081;0
1537082;0
1537083;0
1537084;0
1537085;0
1537086;0
1537087;0
1537088;0
1537089;0
1537090;0
1537091;0
1537092;0
1537093;0
1537094;157
1537095;157
1537096;0
1537097;0
1537098;157
1537099;157
1537100;0
1537101;0
1537102;0
1537103;0
1537104;0
1537105;0
1537106;0
1537107;0
1537108;0
1537109;0
1537110;0
1537111;0
1537112;0
1537113;0
1537114;0
1537115;0
1537116;0
1537117;0
1537118;0
1537119;0
1537120;0
1537121;0
1537122;0
1537123;5282
1537124;0
1537125;0
1537126;0
1537127;0
1537128;0
1537129;0
1537130;0
1537131;0
1537132;0
1537133;0
1537134;0
1537135;0
1537136;0
1537137;0
1537138;0
1537139;0
1537140;0
1537141;0
1537142;0
1537143;0
1537144;0
1537145;0
1537146;0
1537147;690
1537148;690
1537149;690
1537150;690
1537151;5125
1537152;424
1537153;333
1537154;0
1537155;0
1537156;0
1537157;0
1537158;0
1537159;0
1537160;0
1537161;0
1537162;0
1537163;0
1537164;0
1537165;0
1537166;0
1537167;0
1537168;0
1537169;0
1537170;0
1537171;0
1537172;0
1537173;0
1537174;0
1537175;0
1537176;0
1537177;0
1537178;0
1537179;0
1537180;0
1537181;0
1537182;0
1537183;0
1537184;0
1537185;0
1537186;0
1537187;0
1537188;0
1537189;0
1537190;0
1537191;0
1537192;0
1537193;0
1537194;0
1537195;0
1537196;0
1537197;0
1537198;0
1537199;0
1537200;0
1537201;0
1537202;0
1537203;0
1537204;0
1537205;0
1537206;0
1537207;0
1537208;0
1537209;0
1537210;0
1537211;0
1537212;0
1537213;0
1537214;0
1537215;0
1537216;0
1537217;0
1537218;0
1537219;0
1537220;0
1537221;0
1537222;0
1537223;0
1537224;0
1537225;0
1537226;0
1537227;0
1537228;0
1537229;0
1537230;0
1537231;0
1537232;0
1537233;0
1537234;0
1537235;0
1537236;100
1537237;100
1537238;100
1537239;100
1537240;100
1537241;100
1537242;0
1537243;0
